date,price_aluminium_lme,price_copper_lme,price_nickel_lme,negative_aluminium_lme,negative_copper_lme,negative_nickel_lme,neutral_aluminium_lme,neutral_copper_lme,neutral_nickel_lme,positive_aluminium_lme,positive_copper_lme,positive_nickel_lme,sentiment_score_aluminium_lme,sentiment_score_copper_lme,sentiment_score_nickel_lme,action_aluminium_lme,action_name_aluminium_lme,greedy_action_aluminium_lme,greedy_action_name_aluminium_lme,prob_hold_aluminium_lme,prob_buy_aluminium_lme,prob_sell_aluminium_lme,entropy_aluminium_lme,normalized_entropy_aluminium_lme,position_aluminium_lme,action_copper_lme,action_name_copper_lme,greedy_action_copper_lme,greedy_action_name_copper_lme,prob_hold_copper_lme,prob_buy_copper_lme,prob_sell_copper_lme,entropy_copper_lme,normalized_entropy_copper_lme,position_copper_lme,action_nickel_lme,action_name_nickel_lme,greedy_action_nickel_lme,greedy_action_name_nickel_lme,prob_hold_nickel_lme,prob_buy_nickel_lme,prob_sell_nickel_lme,entropy_nickel_lme,normalized_entropy_nickel_lme,position_nickel_lme,cash_balance,net_worth,reward,capital_mode,mean_normalized_entropy
2020-01-30,1722.502496633,5621.008147213,12535.0181685313,0.0833333333333333,0.25,0.0,0.8333333333333334,0.5833333333333333,1.0,0.0833333333333333,0.1666666666666667,0.0,0.0,-0.0833333333333333,0.0,2,sell,1,buy,0.3303651213645935,0.33517181873321533,0.33446308970451355,1.098592060731343,0.9999815877384812,1,1,buy,0,hold,0.3488559126853943,0.33530303835868835,0.31584107875823975,1.097783323607373,0.9992454434842144,3,0,hold,2,sell,0.3193941116333008,0.33673977851867676,0.34386610984802246,1.0981346557401637,0.9995652397730548,3,-51195.088134765625,4995.494873046875,-459.000244140625,infinite,0.9995974236652501
2020-01-31,1709.5024777905,5570.0080732923,12675.0183714507,0.3333333333333332,0.4166666666666667,0.25,0.6666666666666667,0.4166666666666666,0.75,0.0,0.1666666666666666,0.0,-0.3333333333333332,-0.25,-0.25,2,sell,2,sell,0.3290938138961792,0.33507582545280457,0.33583030104637146,1.0985713378377557,0.9999627249478488,0,2,sell,0,hold,0.3481304347515106,0.3331362307071686,0.318733274936676,1.0979640379623608,0.9994099367789387,2,2,sell,2,sell,0.32173991203308105,0.33774611353874207,0.34051400423049927,1.0983024241929775,0.9997179491997965,2,-31240.558837890625,5249.494873046875,254.0,infinite,0.9996968703088612
2020-02-03,1694.5024560492,5595.0081095279,12750.0184801575,0.0833333333333333,0.25,0.1666666666666666,0.8333333333333334,0.4166666666666666,0.75,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0,0.0833333333333333,-0.0833333333333333,1,buy,0,hold,0.3344744145870209,0.3325754404067993,0.3329501450061798,1.098609255202642,0.9999972388207387,1,1,buy,0,hold,0.3502318263053894,0.33017048239707947,0.31959769129753113,1.0978889860163443,0.9993416215536399,3,2,sell,1,buy,0.31905922293663025,0.3415490388870239,0.3393917977809906,1.098147053009975,0.9995765242543402,1,-25780.051025390625,5449.494873046875,200.0,infinite,0.9996384615429063
2020-02-04,1687.0024451785,5652.0081921451,12800.0185526287,0.0,0.25,0.0,0.9166666666666666,0.75,1.0,0.0833333333333333,0.0,0.0,0.0833333333333333,-0.25,0.0,2,sell,1,buy,0.33034610748291016,0.3352048397064209,0.33444902300834656,1.0985917541604548,0.9999813086856331,0,0,hold,0,hold,0.3529731035232544,0.3344687223434448,0.31255820393562317,1.0973815217000025,0.9988797076267921,3,1,buy,2,sell,0.3169567286968231,0.33919647336006165,0.34384679794311523,1.0979878958109182,0.9994316531285585,2,-36893.067138671875,5662.994873046875,213.5,infinite,0.9994308898136612
2020-02-05,1688.0024466279,5714.0082820094,13005.0188497607,0.1666666666666667,0.25,0.1666666666666667,0.5833333333333333,0.4166666666666666,0.5833333333333333,0.25,0.3333333333333333,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,1,buy,2,sell,0.3297283947467804,0.33254867792129517,0.33772292733192444,1.0985630236277582,0.9999551570277706,1,1,buy,0,hold,0.3494538962841034,0.33609309792518616,0.31445297598838806,1.0976721298149568,0.9991442305325996,4,2,sell,1,buy,0.3195476233959198,0.3413081169128418,0.3391443192958832,1.0981782032713725,0.9996048784441839,1,-31290.059326171875,6258.994873046875,596.0,infinite,0.9995680886681847
2020-02-06,1698.0024611222,5726.0082994025,13010.0188570078,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.75,0.6666666666666667,0.75,0.1666666666666666,0.2499999999999999,0.0833333333333333,0.0833333333333333,0.1666666666666666,-0.0833333333333333,1,buy,2,sell,0.33303892612457275,0.32978636026382446,0.3371746838092804,1.0985711703705574,0.9999625725126358,2,1,buy,0,hold,0.3507460057735443,0.33183029294013977,0.31742364168167114,1.0977759454073195,0.9992387275571036,5,0,hold,2,sell,0.32306918501853943,0.3370784819126129,0.3398522734642029,1.0983683178745756,0.9997779282135739,1,-38714.070068359375,6321.994873046875,63.0,infinite,0.9996597427611045
2020-02-07,1693.5024545997,5653.0081935945,12770.018509146,0.0833333333333333,0.5,0.0833333333333333,0.8333333333333334,0.4166666666666666,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,-0.4166666666666666,0.0,2,sell,2,sell,0.33308613300323486,0.3302280902862549,0.33668577671051025,1.098580885977019,0.9999714160387475,1,2,sell,0,hold,0.3477618992328644,0.3363398015499115,0.31589826941490173,1.0978267695502566,0.9992849896856647,4,2,sell,1,buy,0.31932926177978516,0.34183382987976074,0.3388369381427765,1.0981612449044662,0.9995894422734062,0,-18597.540771484375,5707.994873046875,-614.0,infinite,0.9996152826659395
2020-02-10,1676.0024292348,5659.5082030158,12880.0186685826,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.25,0.0,0.0,0.25,0.0,1,buy,1,buy,0.3272721767425537,0.33799242973327637,0.33473536372184753,1.098521490632544,0.9999173520663274,2,1,buy,0,hold,0.34715649485588074,0.33662524819374084,0.3162182569503784,1.0978662408443058,0.9993209180058341,5,1,buy,1,buy,0.3229716122150421,0.3387064039707184,0.3383220434188843,1.0983693256214981,0.9997788455043534,1,-38813.070068359375,5716.494873046875,8.5,infinite,0.9996723718588383
2020-02-11,1689.502448802,5696.0082559198,13100.018987456,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.0,-0.0833333333333333,1,buy,1,buy,0.33100199699401855,0.33469295501708984,0.3343049883842468,1.0985999330096685,0.9999887533950159,3,1,buy,0,hold,0.354663223028183,0.33186033368110657,0.31347644329071045,1.0973371397109344,0.9988393093993867,6,0,hold,2,sell,0.31471744179725647,0.34039345383644104,0.3448890745639801,1.0978102318524496,0.9992699364244028,1,-46198.580810546875,6145.994873046875,429.5,infinite,0.9993659997396018
2020-02-12,1707.002474167,5747.0083298404,13050.0189149847,0.3333333333333333,0.0833333333333333,0.0,0.5,0.75,0.9166666666666666,0.1666666666666666,0.1666666666666666,0.0833333333333333,-0.1666666666666666,0.0833333333333333,0.0833333333333333,1,buy,1,buy,0.33281633257865906,0.33465954661369324,0.33252406120300293,1.0986082695771622,0.9999963416657641,4,1,buy,0,hold,0.3557020425796509,0.33161285519599915,0.3126850724220276,1.0972203931875129,0.9987330421341961,7,2,sell,2,sell,0.3199927806854248,0.3386945128440857,0.3413127660751343,1.0982040608250998,0.9996284150038911,0,-40602.572998046875,6454.494873046875,308.5,infinite,0.9994525996012839
2020-02-13,1701.5024661951,5716.0082849083,13065.0189367261,0.25,0.1666666666666666,0.0,0.75,0.6666666666666667,1.0,0.0,0.1666666666666666,0.0,-0.25,0.0,0.0,0,hold,2,sell,0.330580472946167,0.3316486179828644,0.337770938873291,1.0985672169972327,0.999958973997158,4,0,hold,0,hold,0.35291463136672974,0.3359096348285675,0.31117573380470276,1.0972848382930607,0.9987917025972298,7,1,buy,2,sell,0.3211018145084381,0.3384212851524353,0.340476930141449,1.098270436926961,0.9996888331355156,1,-53667.591552734375,6215.494873046875,-239.0,infinite,0.9994798365766345
2020-02-14,1704.5024705434,5737.0083153462,13035.0188932434,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.0,-0.0833333333333333,1,buy,0,hold,0.3363381326198578,0.3301035761833191,0.3335582911968231,1.0985830122811073,0.9999733514841365,5,1,buy,0,hold,0.35579901933670044,0.33186087012290955,0.3123400807380676,1.0971930206045366,0.998708126535437,8,1,buy,2,sell,0.31755396723747253,0.33803173899650574,0.3444143235683441,1.098017636306871,0.9994587240945941,2,-74144.12084960938,6344.494873046875,129.0,infinite,0.9993800673713892
2020-02-17,1678.5024328584,5802.0084095587,13070.0189439732,0.0,0.0,0.0,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0,hold,2,sell,0.3336065113544464,0.33092087507247925,0.33547258377075195,1.0985965757389111,0.9999856974754782,5,0,hold,0,hold,0.3543022871017456,0.3349694311618805,0.31072837114334106,1.0971777301600434,0.9986942085730667,8,1,buy,2,sell,0.31751540303230286,0.3403407335281372,0.34214383363723755,1.0980423270807642,0.9994811986055275,3,-87214.13940429688,6804.494873046875,460.0,infinite,0.9993870348846907
2020-02-18,1681.0024364819,5728.0083023013,12880.0186685826,0.1666666666666666,0.25,0.0,0.75,0.4166666666666666,1.0,0.0833333333333333,0.3333333333333333,0.0,-0.0833333333333333,0.0833333333333333,0.0,0,hold,1,buy,0.33138278126716614,0.3347204923629761,0.333896666765213,1.0986032124543845,0.9999917384742381,5,0,hold,0,hold,0.3562162220478058,0.33143410086631775,0.31234967708587646,1.097164025104938,0.9986817336943067,8,1,buy,2,sell,0.3169601261615753,0.3392103314399719,0.3438296318054199,1.097988357720551,0.9994320735768255,4,-100094.15795898438,5654.994873046875,-1149.5,infinite,0.9993685152484568
2020-02-19,1686.0024437291,5745.5083276663,12700.0184076863,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.1666666666666666,0.1666666666666666,0.2499999999999999,0.0,0.0,0.1666666666666666,0,hold,0,hold,0.3347195088863373,0.33149051666259766,0.33378997445106506,1.0986039944189696,0.9999924502490772,5,0,hold,0,hold,0.3559378385543823,0.33204391598701477,0.3120182156562805,1.0971635958724946,0.9986813429900994,8,1,buy,2,sell,0.3178464472293854,0.3404289782047272,0.34172454476356506,1.0980670830065344,0.999503732420255,5,-112794.17651367188,5099.994873046875,-555.0,infinite,0.9993925085531439
2020-02-20,1687.0024451785,5730.0083052002,12685.0183859449,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.75,0.6666666666666667,0.75,0.0833333333333333,0.1666666666666666,0.1666666666666666,-0.0833333333333333,0.0,0.0833333333333333,2,sell,2,sell,0.33242174983024597,0.32863283157348633,0.3389454185962677,1.0985307617582374,0.9999257910086085,4,0,hold,0,hold,0.35496631264686584,0.33717191219329834,0.3078617453575134,1.0969040191639299,0.998445066087645,8,1,buy,2,sell,0.31722304224967957,0.34074413776397705,0.34203287959098816,1.0980222239708732,0.9994628999663276,6,-123792.19262695312,4905.994873046875,-194.0,infinite,0.9992779190208604
2020-02-21,1677.0024306842,5702.0082646163,12440.018030836,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.6666666666666667,0.4166666666666666,0.1666666666666666,0.1666666666666666,0.25,-0.1666666666666666,0.0,-0.0833333333333333,0,hold,1,buy,0.33357369899749756,0.33407098054885864,0.332355260848999,1.0986099500973725,0.9999978713411807,4,1,buy,0,hold,0.3590250611305237,0.33278805017471313,0.3081868588924408,1.0966729329770948,0.9982347223756561,9,1,buy,2,sell,0.3129662275314331,0.33987516164779663,0.34715864062309265,1.0976303827727318,0.9991062307371709,7,-141934.21850585938,3171.989013671875,-1734.005859375,infinite,0.9991129414846692
2020-02-24,1672.5024241618,5657.5082001169,12360.0179148821,0.0,0.1666666666666666,0.0,0.9166666666666666,0.5,1.0,0.0833333333333333,0.3333333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0,0,hold,2,sell,0.3309226334095001,0.3330100178718567,0.3360672891139984,1.0985922122708602,0.9999817256756941,4,1,buy,0,hold,0.35958415269851685,0.33127880096435547,0.3091369867324829,1.0966981490587289,0.9982576750423013,10,0,hold,2,sell,0.3185617923736572,0.339831680059433,0.3416065573692322,1.098115280858193,0.9995476039954739,7,-147591.72680664062,2193.489013671875,-978.5,infinite,0.9992623349044898
2020-02-25,1685.0024422796,5663.5082088135,12540.0181757784,0.0,0.0,0.0833333333333333,1.0,1.0,0.6666666666666667,0.0,0.0,0.2499999999999999,0.0,0.0,0.1666666666666666,0,hold,1,buy,0.3325265645980835,0.33396971225738525,0.3335036635398865,1.0986106609735622,0.9999985184085738,4,2,sell,0,hold,0.35869601368904114,0.32989853620529175,0.3114054501056671,1.0969156091127608,0.9984556157137056,9,1,buy,2,sell,0.31761306524276733,0.33707189559936523,0.34531497955322266,1.0980019372453098,0.9994444341929399,8,-154468.23706054688,3563.495849609375,1370.0068359375,infinite,0.9992995227717397
2020-02-26,1676.5024299595,5614.008137067,12290.0178134224,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.8333333333333334,0.75,0.75,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,-0.0833333333333333,0.0833333333333333,2,sell,2,sell,0.33052095770835876,0.332746684551239,0.33673229813575745,1.0985826035961208,0.9999729794830304,3,2,sell,0,hold,0.3577495217323303,0.33129552006721497,0.3109549880027771,1.0969643051488083,0.9984999407558972,8,1,buy,2,sell,0.3161490559577942,0.3382117450237274,0.3456392288208008,1.0979015921313533,0.9993530961340165,9,-159467.74389648438,1083.988037109375,-2479.5078125,infinite,0.9992753387909814
2020-02-27,1671.0024219877,5618.0081428647,12280.0177989282,0.0,0.0833333333333333,0.1666666666666666,0.75,0.75,0.75,0.25,0.1666666666666666,0.0833333333333333,0.25,0.0833333333333333,-0.0833333333333333,2,sell,2,sell,0.3318149447441101,0.3315049707889557,0.3366800844669342,1.098587056425422,0.9999770326229299,2,0,hold,0,hold,0.3556176722049713,0.3299523591995239,0.3144299387931824,1.0973198247110814,0.9988235486073114,8,1,buy,2,sell,0.3213876187801361,0.3358418345451355,0.342770516872406,1.0982538719464898,0.9996737550405025,10,-170076.75903320312,1009.488037109375,-74.5,infinite,0.9994914454235814
2020-02-28,1663.0024103923,5573.0080776406,12160.0176249973,0.3333333333333334,0.25,0.25,0.5833333333333333,0.5833333333333333,0.75,0.0833333333333333,0.1666666666666667,0.0,-0.25,-0.0833333333333333,-0.25,1,buy,2,sell,0.333833783864975,0.32903504371643066,0.33713117241859436,1.0985625266773569,0.9999547046840217,3,1,buy,0,hold,0.35225212574005127,0.333065003156662,0.31468284130096436,1.0975534037922543,0.9990361614495145,9,2,sell,2,sell,0.3177487850189209,0.33940812945365906,0.34284305572509766,1.0980527553509332,0.9994906908261012,9,-165152.75219726562,-566.511962890625,-1576.0,infinite,0.9994938523198792
2020-03-02,1684.5024415549,5640.008174752,12440.018030836,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.0833333333333333,0.0,0.0,-0.0833333333333333,-0.0833333333333333,-0.1666666666666666,1,buy,0,hold,0.33353856205940247,0.33313122391700745,0.3333301842212677,1.0986121642032365,0.99999988670719,4,1,buy,0,hold,0.3535504937171936,0.33315250277519226,0.31329697370529175,1.0973965462396085,0.9988933835521036,10,1,buy,2,sell,0.31741389632225037,0.3387517035007477,0.34383440017700195,1.098018445609427,0.999459460753527,10,-184917.28051757812,2620.988037109375,3187.5,infinite,0.9994509103376069
2020-03-03,1706.0024727175,5668.0082153359,12555.0181975198,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.6666666666666667,0.75,0.0833333333333333,0.2499999999999999,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0,hold,1,buy,0.33361688256263733,0.3337271511554718,0.3326559364795685,1.0986112467883875,0.9999990516402073,4,2,sell,0,hold,0.35397079586982727,0.33129918575286865,0.3147300183773041,1.097450941595084,0.9989428963384036,9,0,hold,2,sell,0.3164612054824829,0.33783504366874695,0.34570378065109253,1.097920877003183,0.9993706499808362,10,-179249.27221679688,4136.997802734375,1516.009765625,infinite,0.999437532653149
2020-03-04,1723.5024980825,5694.5082537456,12700.0184076863,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.8333333333333334,0.75,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0,hold,2,sell,0.3308766186237335,0.3337726891040802,0.3353506624698639,1.0985968316026509,0.9999859303726908,4,0,hold,0,hold,0.35764503479003906,0.3312944769859314,0.31106048822402954,1.0969789834571868,0.9985133015279639,9,1,buy,2,sell,0.3198881447315216,0.33708128333091736,0.34303057193756104,1.0981767093416765,0.9996035186107728,11,-191949.29077148438,5895.497802734375,1758.5,infinite,0.9993675835038092
2020-03-05,1715.0024857624,5667.5082146112,12800.0185526287,0.0833333333333333,0.0,0.1666666666666667,0.8333333333333334,0.9166666666666666,0.5833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.0,0.0833333333333333,0.0833333333333333,0,hold,1,buy,0.3301222622394562,0.3364252746105194,0.3334524631500244,1.0985824549950052,0.9999728442204658,4,1,buy,0,hold,0.35238146781921387,0.3326534926891327,0.31496503949165344,1.097561775969309,0.999043782133482,10,0,hold,2,sell,0.31978487968444824,0.33791595697402954,0.34229910373687744,1.098182271507862,0.9996085815126198,11,-197616.79907226562,6718.497802734375,823.0,infinite,0.9995417359555225
2020-03-06,1687.0024451785,5624.0081515612,12710.0184221805,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,1,buy,0,hold,0.33411675691604614,0.331889271736145,0.33399397134780884,1.0986075820302923,0.999995715833633,5,2,sell,0,hold,0.352207213640213,0.3372664451599121,0.31052637100219727,1.0972659830825797,0.9987745398450237,9,0,hold,2,sell,0.3189447522163391,0.33892589807510376,0.34212934970855713,1.0981354721593015,0.9995659829097795,11,-193679.79321289062,5181.497802734375,-1537.0,infinite,0.9994454128628121
2020-03-09,1643.5023821285,5483.0079471924,12415.0179946004,0.0,0.1666666666666666,0.0,0.9166666666666666,0.6666666666666667,1.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,2,sell,2,sell,0.3323141634464264,0.33357730507850647,0.3341085612773895,1.098609738985877,0.9999976791792163,4,1,buy,0,hold,0.35642531514167786,0.3337283134460449,0.3098463714122772,1.0969824457362565,0.9985164530301867,10,2,sell,2,sell,0.3161940574645996,0.3403007984161377,0.3435051739215851,1.0979379433127616,0.9993861844052685,10,-185104.28100585938,449.982666015625,-4731.51513671875,infinite,0.9993001055382239
2020-03-10,1689.0024480773,5598.0081138762,12835.0186033586,0.1666666666666666,0.0833333333333333,0.25,0.6666666666666667,0.8333333333333334,0.5833333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666667,0.0,0.0,-0.0833333333333333,1,buy,2,sell,0.3317902088165283,0.3337937593460083,0.3344160318374634,1.0986066369983396,0.9999948556284792,5,0,hold,0,hold,0.3573165237903595,0.33327457308769226,0.30940887331962585,1.0968895910396572,0.9984319330429654,10,2,sell,2,sell,0.31437212228775024,0.3397321105003357,0.34589579701423645,1.097767639159638,0.999231166884638,9,-173958.26489257812,5981.997314453125,5532.0146484375,infinite,0.9992193185186942
