date,price_aluminium_lme,price_copper_lme,price_nickel_lme,negative_aluminium_lme,negative_copper_lme,negative_nickel_lme,neutral_aluminium_lme,neutral_copper_lme,neutral_nickel_lme,positive_aluminium_lme,positive_copper_lme,positive_nickel_lme,sentiment_score_aluminium_lme,sentiment_score_copper_lme,sentiment_score_nickel_lme,action_aluminium_lme,action_name_aluminium_lme,greedy_action_aluminium_lme,greedy_action_name_aluminium_lme,prob_hold_aluminium_lme,prob_buy_aluminium_lme,prob_sell_aluminium_lme,entropy_aluminium_lme,normalized_entropy_aluminium_lme,position_aluminium_lme,action_copper_lme,action_name_copper_lme,greedy_action_copper_lme,greedy_action_name_copper_lme,prob_hold_copper_lme,prob_buy_copper_lme,prob_sell_copper_lme,entropy_copper_lme,normalized_entropy_copper_lme,position_copper_lme,action_nickel_lme,action_name_nickel_lme,greedy_action_nickel_lme,greedy_action_name_nickel_lme,prob_hold_nickel_lme,prob_buy_nickel_lme,prob_sell_nickel_lme,entropy_nickel_lme,normalized_entropy_nickel_lme,position_nickel_lme,cash_balance,net_worth,reward,capital_mode,mean_normalized_entropy
2020-01-30,1722.502496633,5621.008147213,12535.0181685313,0.0833333333333333,0.25,0.0,0.8333333333333334,0.5833333333333333,1.0,0.0833333333333333,0.1666666666666667,0.0,0.0,-0.0833333333333333,0.0,2,sell,0,hold,0.34150031208992004,0.33207112550735474,0.3264285624027252,1.0984386410582114,0.9998419391338605,1,1,buy,1,buy,0.3306324779987335,0.3509262800216675,0.3184411823749542,1.0978072761945659,0.9992672460686565,2,0,hold,2,sell,0.3298622965812683,0.3290190100669861,0.3411187529563904,1.0984758927079163,0.9998758470466785,1,-18545.040283203125,6954.497314453125,-192.000244140625,infinite,0.9996616774163986
2020-01-31,1709.5024777905,5570.0080732923,12675.0183714507,0.3333333333333332,0.4166666666666667,0.25,0.6666666666666667,0.4166666666666666,0.75,0.0,0.1666666666666666,0.0,-0.3333333333333332,-0.25,-0.25,2,sell,1,buy,0.3351319134235382,0.3379761278629303,0.3268919587135315,1.0985126190340093,0.9999092767893382,0,2,sell,1,buy,0.3305392265319824,0.3450533151626587,0.3244073987007141,1.0982762917484152,0.9996941624236683,1,2,sell,2,sell,0.3287399709224701,0.32574155926704407,0.34551846981048584,1.0982733263236228,0.9996914631776986,0,1409.489013671875,6979.497314453125,25.0,infinite,0.9997649674635684
2020-02-03,1694.5024560492,5595.0081095279,12750.0184801575,0.0833333333333333,0.25,0.1666666666666666,0.8333333333333334,0.4166666666666666,0.75,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0,0.0833333333333333,-0.0833333333333333,1,buy,1,buy,0.336190402507782,0.339368999004364,0.324440598487854,1.0984260719376655,0.9998304982272954,1,1,buy,0,hold,0.34008193016052246,0.3387185037136078,0.3211994767189026,1.0982775867230048,0.9996953411603371,2,2,sell,2,sell,0.33761802315711975,0.31849417090415955,0.3438878059387207,1.0980841943137387,0.9995193078032912,0,-5880.021728515625,7004.497314453125,25.0,infinite,0.9996817157303078
2020-02-04,1687.0024451785,5652.0081921451,12800.0185526287,0.0,0.25,0.0,0.9166666666666666,0.75,1.0,0.0833333333333333,0.0,0.0,0.0833333333333333,-0.25,0.0,2,sell,0,hold,0.3394829332828522,0.3345830738544464,0.3259339928627014,1.0984708282375681,0.9998712371671055,0,0,hold,0,hold,0.34821617603302,0.33680665493011475,0.31497713923454285,1.097751877315032,0.9992168198353936,2,1,buy,2,sell,0.33769717812538147,0.3132125735282898,0.34909021854400635,1.0975972930674545,0.9990761111894298,1,-16993.037841796875,7110.997314453125,106.5,infinite,0.9993880560639763
2020-02-05,1688.0024466279,5714.0082820094,13005.0188497607,0.1666666666666667,0.25,0.1666666666666667,0.5833333333333333,0.4166666666666666,0.5833333333333333,0.25,0.3333333333333333,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,1,buy,2,sell,0.3312819004058838,0.3299213647842407,0.3387967348098755,1.0985439104259698,0.9999377594417563,1,1,buy,1,buy,0.336532324552536,0.34429869055747986,0.31916898488998413,1.0981132756717722,0.9995457787961369,3,2,sell,2,sell,0.330615371465683,0.3164351284503937,0.3529495298862457,1.0975992340902998,0.9990778779845635,0,-11390.030029296875,7439.997314453125,329.0,infinite,0.9995204720741523
2020-02-06,1698.0024611222,5726.0082994025,13010.0188570078,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.75,0.6666666666666667,0.75,0.1666666666666666,0.2499999999999999,0.0833333333333333,0.0833333333333333,0.1666666666666666,-0.0833333333333333,1,buy,1,buy,0.3357555568218231,0.336140900850296,0.32810351252555847,1.0985504757609998,0.9999437354672367,2,1,buy,1,buy,0.3334508240222931,0.33443814516067505,0.3321109116077423,1.0986081948523045,0.9999962736482675,4,0,hold,2,sell,0.3297441601753235,0.3281680941581726,0.3420877754688263,1.0984387008434988,0.9998419935527743,0,-18814.040771484375,7485.997314453125,46.0,infinite,0.9999273342227596
2020-02-07,1693.5024545997,5653.0081935945,12770.018509146,0.0833333333333333,0.5,0.0833333333333333,0.8333333333333334,0.4166666666666666,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,-0.4166666666666666,0.0,2,sell,0,hold,0.3426690399646759,0.32352739572525024,0.33380356431007385,1.0983367575452576,0.9997492007638235,1,2,sell,1,buy,0.3332827687263489,0.3445746600627899,0.3221425712108612,1.098234841348845,0.99965643264402,3,2,sell,2,sell,0.32102683186531067,0.3270726799964905,0.35190048813819885,1.097815333537547,0.9992745801783002,0,-11467.530029296875,7184.997314453125,-301.0,infinite,0.9995600711953813
2020-02-10,1676.0024292348,5659.5082030158,12880.0186685826,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.25,0.0,0.0,0.25,0.0,0,hold,0,hold,0.34099382162094116,0.3275564908981323,0.3314497172832489,1.0984692490811367,0.9998697997569767,1,1,buy,1,buy,0.32723352313041687,0.34693172574043274,0.325834721326828,1.0981974724229802,0.9996224179818409,4,1,buy,2,sell,0.32395610213279724,0.33473700284957886,0.3413068354129791,1.0983815704480362,0.9997899912257915,1,-30007.056884765625,7186.997314453125,2.0,infinite,0.9997607363215364
2020-02-11,1689.502448802,5696.0082559198,13100.018987456,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.0,-0.0833333333333333,1,buy,0,hold,0.34266185760498047,0.3405369520187378,0.3168012201786041,1.0979887571047497,0.9994324371119897,2,1,buy,0,hold,0.34806907176971436,0.3427780866622925,0.30915290117263794,1.0972596615958614,0.9987687857798421,5,0,hold,2,sell,0.33009693026542664,0.32172465324401855,0.3481784760951996,1.098066229112763,0.999502955172649,1,-37392.567626953125,7566.497314453125,379.5,infinite,0.9992347260214935
2020-02-12,1707.002474167,5747.0083298404,13050.0189149847,0.3333333333333333,0.0833333333333333,0.0,0.5,0.75,0.9166666666666666,0.1666666666666666,0.1666666666666666,0.0833333333333333,-0.1666666666666666,0.0833333333333333,0.0833333333333333,1,buy,0,hold,0.3389187455177307,0.33356547355651855,0.32751572132110596,1.0985146069451377,0.9999110862640264,3,1,buy,0,hold,0.3412330448627472,0.3360045552253723,0.3227623701095581,1.0983393182513754,0.9997515316189797,6,2,sell,2,sell,0.33096936345100403,0.3213908076286316,0.3476398289203644,1.0980846353284677,0.9995197092321971,0,-31796.559814453125,7806.497314453125,240.0,infinite,0.9997274423717344
2020-02-13,1701.5024661951,5716.0082849083,13065.0189367261,0.25,0.1666666666666666,0.0,0.75,0.6666666666666667,1.0,0.0,0.1666666666666666,0.0,-0.25,0.0,0.0,0,hold,0,hold,0.33926138281822205,0.3347996175289154,0.32593902945518494,1.0984740386391507,0.9998741594005591,3,0,hold,1,buy,0.34363019466400146,0.34640371799468994,0.309966117143631,1.097363016850949,0.9988628637873008,6,1,buy,2,sell,0.3371392786502838,0.31291478872299194,0.34994596242904663,1.0975448338490708,0.9990283607510588,1,-44861.578369140625,7603.997314453125,-202.5,infinite,0.9992551279796396
2020-02-14,1704.5024705434,5737.0083153462,13035.0188932434,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.0,-0.0833333333333333,1,buy,0,hold,0.34492671489715576,0.3253963887691498,0.32967692613601685,1.0982975970790922,0.9997135553713867,4,1,buy,1,buy,0.34035372734069824,0.34567609429359436,0.3139702081680298,1.0977395137877384,0.9992055660678714,7,1,buy,2,sell,0.3222981095314026,0.32127484679222107,0.35642701387405396,1.097424668003006,0.9989189810842699,2,-65338.107666015625,7708.997314453125,105.0,infinite,0.9992793675078427
2020-02-17,1678.5024328584,5802.0084095587,13070.0189439732,0.0,0.0,0.0,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0,hold,0,hold,0.3414551019668579,0.34025827050209045,0.31828656792640686,1.0980978625123676,0.9995317491338407,4,0,hold,0,hold,0.3497735857963562,0.3465135395526886,0.3037128746509552,1.0965992930069075,0.9981676923861441,7,1,buy,2,sell,0.3287568688392639,0.3142598867416382,0.3569831848144531,1.0972045096558234,0.9987185843205949,3,-78408.12622070312,8129.997314453125,421.0,infinite,0.9988060086135265
2020-02-18,1681.0024364819,5728.0083023013,12880.0186685826,0.1666666666666666,0.25,0.0,0.75,0.4166666666666666,1.0,0.0833333333333333,0.3333333333333333,0.0,-0.0833333333333333,0.0833333333333333,0.0,0,hold,0,hold,0.34104931354522705,0.33180123567581177,0.3271494209766388,1.0984624197498547,0.9998635834317521,4,0,hold,0,hold,0.3461456298828125,0.34221363067626953,0.31164076924324036,1.0975302176855752,0.9990150565457024,7,1,buy,2,sell,0.331513911485672,0.31258341670036316,0.35590267181396484,1.0972002618765353,0.9987147178252609,4,-91288.14477539062,7051.997314453125,-1078.0,infinite,0.9991977859342386
2020-02-19,1686.0024437291,5745.5083276663,12700.0184076863,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.1666666666666666,0.1666666666666666,0.2499999999999999,0.0,0.0,0.1666666666666666,0,hold,0,hold,0.3467022478580475,0.33272847533226013,0.3205692768096924,1.0980995995097154,0.9995333302169631,4,0,hold,0,hold,0.35098862648010254,0.33727291226387024,0.3117384612560272,1.0974144557103784,0.9989096854549265,7,1,buy,2,sell,0.3270931839942932,0.3214368224143982,0.3514699637889862,1.09785395638492,0.9993097362090231,5,-103988.16333007812,6474.497314453125,-577.5,infinite,0.9992509172936375
2020-02-20,1687.0024451785,5730.0083052002,12685.0183859449,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.75,0.6666666666666667,0.75,0.0833333333333333,0.1666666666666666,0.1666666666666666,-0.0833333333333333,0.0,0.0833333333333333,2,sell,0,hold,0.3421007990837097,0.3340032994747162,0.3238959014415741,1.0983624343196183,0.9997725727710598,3,0,hold,0,hold,0.3497687578201294,0.33929872512817383,0.310932457447052,1.0973903900479274,0.9988877799449488,7,1,buy,2,sell,0.3269442915916443,0.3227905035018921,0.35026514530181885,1.0979592231723845,0.9994055541682343,6,-114986.17944335938,6294.997314453125,-179.5,infinite,0.9993553022947476
2020-02-21,1677.0024306842,5702.0082646163,12440.018030836,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.6666666666666667,0.4166666666666666,0.1666666666666666,0.1666666666666666,0.25,-0.1666666666666666,0.0,-0.0833333333333333,0,hold,0,hold,0.34898319840431213,0.3316516578197479,0.3193652033805847,1.0979494414162696,0.9993966504301133,3,1,buy,1,buy,0.34676122665405273,0.35075342655181885,0.30248528718948364,1.0964243318183797,0.9980084358492088,8,1,buy,2,sell,0.3211674988269806,0.3273986279964447,0.3514338433742523,1.0978515973006584,0.9993075888779893,7,-133128.20532226562,4598.991455078125,-1696.005859375,infinite,0.9989042250524371
2020-02-24,1672.5024241618,5657.5082001169,12360.0179148821,0.0,0.1666666666666666,0.0,0.9166666666666666,0.5,1.0,0.0833333333333333,0.3333333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0,0,hold,0,hold,0.34279629588127136,0.33572202920913696,0.3214816153049469,1.0982574447763023,0.9996770071703479,3,1,buy,1,buy,0.34427252411842346,0.34727638959884644,0.3084510564804077,1.0971943889075995,0.9987093720185587,9,0,hold,2,sell,0.3303263187408447,0.3220514953136444,0.34762221574783325,1.098103599969152,0.9995369715920668,7,-138785.71362304688,3669.491455078125,-929.5,infinite,0.9993077835936578
2020-02-25,1685.0024422796,5663.5082088135,12540.0181757784,0.0,0.0,0.0833333333333333,1.0,1.0,0.6666666666666667,0.0,0.0,0.2499999999999999,0.0,0.0,0.1666666666666666,0,hold,0,hold,0.3487233817577362,0.32709115743637085,0.32418540120124817,1.0980768464417607,0.9995126194819847,3,2,sell,0,hold,0.3466350734233856,0.343911737203598,0.30945318937301636,1.0973076562872939,0.9988124724306539,8,1,buy,2,sell,0.32643091678619385,0.3159864842891693,0.35758259892463684,1.097219518162769,0.99873224565235,8,-145662.22387695312,5020.998291015625,1351.5068359375,infinite,0.9990191125216628
2020-02-26,1676.5024299595,5614.008137067,12290.0178134224,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.8333333333333334,0.75,0.75,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,-0.0833333333333333,0.0833333333333333,2,sell,0,hold,0.34554579854011536,0.34143924713134766,0.3130149841308594,1.0976612527033636,0.9991343297589551,2,2,sell,0,hold,0.35526958107948303,0.34055981040000916,0.3041706383228302,1.0965134346181369,0.99808954071275,7,1,buy,2,sell,0.3345392346382141,0.3197031319141388,0.3457576036453247,1.098098838980843,0.9995326379537506,9,-150661.73071289062,2599.490478515625,-2421.5078125,infinite,0.9989188361418186
2020-02-27,1671.0024219877,5618.0081428647,12280.0177989282,0.0,0.0833333333333333,0.1666666666666666,0.75,0.75,0.75,0.25,0.1666666666666666,0.0833333333333333,0.25,0.0833333333333333,-0.0833333333333333,2,sell,0,hold,0.3405765891075134,0.3401367664337158,0.31928661465644836,1.0981649803043787,0.9995928423809337,1,0,hold,0,hold,0.35106733441352844,0.3347834348678589,0.3141491711139679,1.0975825925816598,0.9990627302306091,7,1,buy,2,sell,0.33534637093544006,0.3163065016269684,0.34834709763526917,1.097830598750848,0.9992884751742497,10,-161270.74584960938,2526.490478515625,-73.0,infinite,0.9993146825952642
2020-02-28,1663.0024103923,5573.0080776406,12160.0176249973,0.3333333333333334,0.25,0.25,0.5833333333333333,0.5833333333333333,0.75,0.0833333333333333,0.1666666666666667,0.0,-0.25,-0.0833333333333333,-0.25,1,buy,0,hold,0.34432685375213623,0.3349103033542633,0.32076290249824524,1.0981891782490867,0.9996148682994107,2,1,buy,0,hold,0.34538835287094116,0.33700796961784363,0.31760361790657043,1.0979995887332095,0.999442296485102,8,2,sell,2,sell,0.3219512403011322,0.3346250355243683,0.34342366456985474,1.0982620065858897,0.9996811595083788,9,-156346.73901367188,1003.490478515625,-1523.0,infinite,0.9995794414309639
2020-03-02,1684.5024415549,5640.008174752,12440.018030836,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.0833333333333333,0.0,0.0,-0.0833333333333333,-0.0833333333333333,-0.1666666666666666,1,buy,0,hold,0.34536319971084595,0.33282119035720825,0.3218156099319458,1.0981960645380553,0.9996211364697558,3,1,buy,1,buy,0.3365626335144043,0.35435613989830017,0.30908122658729553,1.0970428146118376,0.998571403148808,9,1,buy,2,sell,0.32995787262916565,0.316758930683136,0.35328319668769836,1.0975906393713522,0.9990700547342355,10,-176111.26733398438,4102.490478515625,3099.0,infinite,0.999087531450933
2020-03-03,1706.0024727175,5668.0082153359,12555.0181975198,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.6666666666666667,0.75,0.0833333333333333,0.2499999999999999,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0,hold,0,hold,0.3418888449668884,0.33812904357910156,0.3199820816516876,1.0981980599254846,0.9996229527496663,3,2,sell,1,buy,0.34667086601257324,0.35206305980682373,0.301266074180603,1.0962378749354253,0.9978387154802691,8,0,hold,2,sell,0.3319154977798462,0.31574198603630066,0.35234254598617554,1.097604691749323,0.9990828457598919,10,-170443.25903320312,5569.000244140625,1466.509765625,infinite,0.9988481713299424
2020-03-04,1723.5024980825,5694.5082537456,12700.0184076863,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.8333333333333334,0.75,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0,hold,0,hold,0.3444119989871979,0.3270655870437622,0.3285224437713623,1.0983360047947595,0.9997485155807921,3,0,hold,0,hold,0.35372814536094666,0.3379767835140228,0.30829501152038574,1.0970036739142255,0.9985357757504838,8,1,buy,2,sell,0.3416326344013214,0.3064633309841156,0.351904034614563,1.0968885308864125,0.9984309680498958,11,-183143.27758789062,7283.500244140625,1714.5,infinite,0.9989050864603906
2020-03-05,1715.0024857624,5667.5082146112,12800.0185526287,0.0833333333333333,0.0,0.1666666666666667,0.8333333333333334,0.9166666666666666,0.5833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.0,0.0833333333333333,0.0833333333333333,0,hold,0,hold,0.34315240383148193,0.33032146096229553,0.3265261650085449,1.0983854343750243,0.999793508323705,3,1,buy,1,buy,0.34797975420951843,0.35000380873680115,0.30201640725135803,1.0963655571841864,0.9979549368716354,9,0,hold,2,sell,0.3367164134979248,0.31558698415756226,0.3476966321468353,1.0978090602827186,0.9992688700156769,11,-188810.78588867188,8142.000244140625,858.5,infinite,0.9990057717370057
2020-03-06,1687.0024451785,5624.0081515612,12710.0184221805,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,1,buy,0,hold,0.34931984543800354,0.326143354177475,0.32453683018684387,1.098039711734901,0.9994788180151317,4,2,sell,0,hold,0.3459566831588745,0.3441891372203827,0.30985426902770996,1.0973543137802868,0.998854941910992,8,0,hold,2,sell,0.3203924894332886,0.3254368007183075,0.3541707396507263,1.097625361069848,0.9991016597862216,11,-184873.78002929688,6676.500244140625,-1465.5,infinite,0.999145139904115
2020-03-09,1643.5023821285,5483.0079471924,12415.0179946004,0.0,0.1666666666666666,0.0,0.9166666666666666,0.6666666666666667,1.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,2,sell,0,hold,0.34519729018211365,0.33284661173820496,0.3219561278820038,1.0982068554393316,0.9996309587713881,3,1,buy,1,buy,0.34531107544898987,0.35033807158470154,0.3043508529663086,1.0966749039250685,0.9982365164098155,9,2,sell,2,sell,0.3257371783256531,0.3267364799976349,0.3475264012813568,1.0981613934705305,0.9995895775040657,10,-176298.26782226562,2129.485595703125,-4547.0146484375,infinite,0.9991523508950898
2020-03-10,1689.0024480773,5598.0081138762,12835.0186033586,0.1666666666666666,0.0833333333333333,0.25,0.6666666666666667,0.8333333333333334,0.5833333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666667,0.0,0.0,-0.0833333333333333,1,buy,0,hold,0.34777069091796875,0.336785227060318,0.31544411182403564,1.0977973774390215,0.9992582358330652,4,0,hold,1,buy,0.34310653805732727,0.34326210618019104,0.3136313855648041,1.0977298982495558,0.9991968136278325,9,2,sell,2,sell,0.3297019600868225,0.3163214921951294,0.3539764881134033,1.0975243441730087,0.9990097102441663,9,-165152.25170898438,7500.999755859375,5371.51416015625,infinite,0.999154919901688
